,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
469,12817,281,3,690.98,2,2,2,222,Lost Customer,1
470,12818,262,1,1542.08,2,1,3,213,Lost Customer,1
471,12819,458,1,540.52,1,1,2,112,Lost Customer,1
472,12820,3,11,2689.52,4,4,4,444,Champion,0
473,12821,214,2,220.8,2,2,1,221,Lost Customer,0
474,12822,71,2,948.88,3,2,3,323,Others,0
475,12823,75,18,6501.5,3,4,4,344,Loyal Customer,0
476,12824,60,1,397.12,3,1,2,312,Others,0
477,12825,521,2,518.63,1,2,2,122,Lost Customer,1
478,12826,3,12,2800.75,4,4,4,444,Champion,0
479,12827,6,3,430.15,4,2,2,422,Others,0
480,12828,3,6,1018.71,4,3,3,433,Loyal Customer,0
481,12829,337,3,385.3,2,2,2,222,Lost Customer,1
482,12830,38,6,6814.64,3,3,4,334,Loyal Customer,0
483,12831,262,3,451.11,2,2,2,222,Lost Customer,1
484,12832,32,2,383.03,3,2,2,322,Others,0
485,12833,145,1,417.38,2,1,2,212,Lost Customer,0
486,12834,283,1,312.38,2,1,1,211,Lost Customer,1
487,12835,428,41,5996.83,1,4,4,144,Big Spender,1
488,12836,59,15,6559.7300000000005,3,4,4,344,Loyal Customer,0
489,12837,173,2,662.66,2,2,2,222,Lost Customer,0
490,12838,34,10,2975.91,3,4,4,344,Loyal Customer,0
491,12839,3,26,9669.12,4,4,4,444,Champion,0
492,12840,144,7,4041.97,2,3,4,234,Big Spender,0
493,12841,5,40,6958.2,4,4,4,444,Champion,0
494,12842,70,4,1917.99,3,3,3,333,Loyal Customer,0
495,12843,66,30,6583.36,3,4,4,344,Loyal Customer,0
496,12844,29,4,648.6,3,3,2,332,Loyal Customer,0
497,12845,267,4,354.09000000000003,2,3,2,232,At Risk,1
498,12846,682,1,15.58,1,1,1,111,Lost Customer,1
499,12847,22,2,1609.0,4,2,3,423,Others,0
500,12848,676,1,208.0,1,1,1,111,Lost Customer,1
501,12849,31,6,3042.4700000000003,3,3,4,334,Loyal Customer,0
502,12850,446,1,330.0,1,1,1,111,Lost Customer,1
503,12851,97,2,280.76,2,2,1,221,Lost Customer,0
504,12852,295,1,311.55,2,1,1,211,Lost Customer,1
505,12853,135,11,3907.5,2,4,4,244,Big Spender,0
506,12854,79,7,2970.9700000000003,3,3,4,334,Loyal Customer,0
507,12855,373,4,612.84,2,3,2,232,At Risk,1
508,12856,8,6,2170.78,4,3,3,433,Loyal Customer,0
509,12857,211,6,3688.0,2,3,4,234,Big Spender,0
510,12858,383,1,147.27,1,1,1,111,Lost Customer,1
511,12859,459,1,575.1,1,1,2,112,Lost Customer,1
512,12860,693,1,54.22,1,1,1,111,Lost Customer,1
513,12861,620,1,68.25,1,1,1,111,Lost Customer,1
514,12862,426,2,984.62,1,2,3,123,Lost Customer,1
515,12863,52,6,2792.55,3,3,4,334,Loyal Customer,0
516,12864,138,2,299.57,2,2,1,221,Lost Customer,0
517,12865,26,4,3323.4700000000003,4,3,4,434,Loyal Customer,0
518,12866,283,3,1227.35,2,2,3,223,Lost Customer,1
519,12867,26,13,7829.26,4,4,4,444,Champion,0
520,12868,186,8,2043.76,2,4,3,243,At Risk,0
521,12869,682,1,337.67,1,1,1,111,Lost Customer,1
522,12870,375,3,1676.95,2,2,3,223,Lost Customer,1
523,12871,84,3,744.02,3,2,2,322,Others,0
524,12872,327,12,3283.96,2,4,4,244,Big Spender,1
525,12873,282,3,2027.3,2,2,3,223,Lost Customer,1
526,12874,385,2,948.42,1,2,3,123,Lost Customer,1
527,12875,143,5,1356.9900000000002,2,3,3,233,At Risk,0
528,12876,58,4,4081.79,3,3,4,334,Loyal Customer,0
529,12877,4,20,2942.14,4,4,4,444,Champion,0
530,12878,236,2,854.99,2,2,2,222,Lost Customer,0
531,12879,45,3,573.22,3,2,2,322,Others,0
532,12880,382,2,640.13,1,2,2,122,Lost Customer,1
533,12881,276,1,298.0,2,1,1,211,Lost Customer,1
534,12882,9,2,1463.04,4,2,3,423,Others,0
535,12883,25,4,703.47,4,3,2,432,Loyal Customer,0
536,12884,88,1,309.05,3,1,1,311,Others,0
537,12885,63,3,1175.22,3,2,3,323,Others,0
538,12886,68,2,1378.4,3,2,3,323,Others,0
539,12887,384,1,222.4,1,1,1,111,Lost Customer,1
540,12888,214,2,354.12,2,2,2,222,Lost Customer,0
541,12889,381,4,385.46,1,3,2,132,At Risk,1
542,12890,24,2,706.02,4,2,2,422,Others,0
543,12891,186,11,840.5,2,4,2,242,At Risk,0
544,12892,397,1,263.38,1,1,1,111,Lost Customer,1
545,12893,31,1,176.55,3,1,1,311,Others,0
546,12894,575,1,157.35,1,1,1,111,Lost Customer,1
547,12895,42,2,372.8,3,2,2,322,Others,0
548,12897,205,4,514.25,2,3,2,232,At Risk,0
549,12898,464,2,296.21,1,2,1,121,Lost Customer,1
550,12899,414,1,366.4,1,1,2,112,Lost Customer,1
551,12900,422,1,340.33000000000004,1,1,1,111,Lost Customer,1
552,12901,9,28,17654.54,4,4,4,444,Champion,0
553,12902,265,1,138.68,2,1,1,211,Lost Customer,1
554,12903,429,1,833.5300000000001,1,1,2,112,Lost Customer,1
555,12904,18,2,496.06,4,2,2,422,Others,0
556,12905,577,2,1018.42,1,2,3,123,Lost Customer,1
557,12906,12,5,2919.81,4,3,4,434,Loyal Customer,0
558,12907,396,2,508.91,1,2,2,122,Lost Customer,1
559,12908,176,5,1776.0,2,3,3,233,At Risk,0
560,12909,40,8,3103.19,3,4,4,344,Loyal Customer,0
561,12910,23,13,5796.52,4,4,4,444,Champion,0
562,12911,552,1,1651.72,1,1,3,113,Lost Customer,1
563,12912,3,5,1662.3,4,3,3,433,Loyal Customer,0
564,12913,5,13,6283.24,4,4,4,444,Champion,0
565,12914,401,1,223.98,1,1,1,111,Lost Customer,1
566,12915,149,4,975.1,2,3,3,233,At Risk,0
567,12916,139,7,4479.73,2,3,4,234,Big Spender,0
568,12917,128,6,4359.2,2,3,4,234,Big Spender,0
569,12918,626,1,10953.5,1,1,4,114,Big Spender,1
570,12919,8,6,1335.19,4,3,3,433,Loyal Customer,0
571,12920,17,4,486.64,4,3,2,432,Loyal Customer,0
572,12921,9,74,35233.24,4,4,4,444,Champion,3
573,12922,161,1,405.38,2,1,2,212,Lost Customer,0
574,12923,64,3,770.42,3,2,2,322,Others,0
575,12924,88,12,2469.4,3,4,4,344,Loyal Customer,0
576,12925,5,3,729.33,4,2,2,422,Others,0
577,12926,411,4,1523.97,1,3,3,133,At Risk,1
578,12927,395,1,197.31,1,1,1,111,Lost Customer,1
579,12928,35,12,4304.89,3,4,4,344,Loyal Customer,0
580,12929,312,1,117.85,2,1,1,211,Lost Customer,1
581,12930,78,2,415.8,3,2,2,322,Others,0
582,12931,22,57,92347.34,4,4,4,444,Champion,3
583,12932,539,8,1698.56,1,4,3,143,At Risk,1
584,12933,24,8,1636.63,4,4,3,443,Loyal Customer,0
585,12934,737,1,181.65,1,1,1,111,Lost Customer,1
586,12935,2,15,4243.86,4,4,4,444,Champion,0
587,12936,17,4,1063.9,4,3,3,433,Loyal Customer,0
588,12937,15,9,3097.61,4,4,4,444,Champion,0
589,12938,26,1,114.14,4,1,1,411,Others,0
590,12939,64,20,25264.8,3,4,4,344,Loyal Customer,0
591,12940,55,2,899.69,3,2,3,323,Others,0
592,12941,724,1,377.49,1,1,2,112,Lost Customer,1
593,12942,131,3,675.6,2,2,2,222,Lost Customer,0
594,12943,558,2,496.5,1,2,2,122,Lost Customer,1
595,12944,36,2,604.51,3,2,2,322,Others,0
596,12945,288,2,900.11,2,2,3,223,Lost Customer,1
597,12946,437,1,324.45,1,1,1,111,Lost Customer,1
598,12947,144,6,1603.99,2,3,3,233,At Risk,0
599,12948,16,9,2317.43,4,4,4,444,Champion,0
600,12949,31,22,15526.7,3,4,4,344,Loyal Customer,0
601,12950,2,3,1843.0,4,2,3,423,Others,0
602,12951,9,15,3213.7200000000003,4,4,4,444,Champion,0
603,12952,6,4,1387.79,4,3,3,433,Loyal Customer,0
604,12953,10,2,828.8100000000001,4,2,2,422,Others,0
605,12954,639,1,162.45,1,1,1,111,Lost Customer,1
606,12955,1,11,4757.16,4,4,4,444,Champion,0
607,12956,306,4,521.89,2,3,2,232,At Risk,1
608,12957,10,13,8706.97,4,4,4,444,Champion,0
609,12958,400,2,467.34,1,2,2,122,Lost Customer,1
610,12959,484,1,150.95,1,1,1,111,Lost Customer,1
611,12960,414,4,1322.0700000000002,1,3,3,133,At Risk,1
612,12961,379,1,211.99,2,1,1,211,Lost Customer,1
613,12962,7,2,266.39,4,2,1,421,Others,0
614,12963,8,12,3235.79,4,4,4,444,Champion,0
615,12964,437,1,132.24,1,1,1,111,Lost Customer,1
616,12965,89,1,769.8100000000001,3,1,2,312,Others,0
617,12966,10,1,160.18,4,1,1,411,Others,0
618,12967,358,3,2938.52,2,2,4,224,Big Spender,1
619,12968,112,1,135.95,2,1,1,211,Lost Customer,0
620,12969,603,1,122.45,1,1,1,111,Lost Customer,1
621,12970,7,10,1453.6,4,4,3,443,Loyal Customer,0
622,12971,4,116,15704.6,4,4,4,444,Champion,3
623,12972,414,4,1161.2,1,3,3,133,At Risk,1
624,12973,414,1,385.55,1,1,2,112,Lost Customer,1
625,12974,198,2,408.95,2,2,2,222,Lost Customer,0
626,12975,437,6,2100.09,1,3,3,133,At Risk,1
627,12976,212,8,3156.38,2,4,4,244,Big Spender,0
628,12977,156,4,513.88,2,3,2,232,At Risk,0
629,12978,385,5,2502.82,1,3,4,134,Big Spender,1
630,12979,729,1,517.7,1,1,2,112,Lost Customer,1
631,12980,158,21,16245.78,2,4,4,244,Big Spender,0
632,12981,30,2,372.22,3,2,2,322,Others,0
633,12982,243,8,2744.81,2,4,4,244,Big Spender,0
634,12983,598,1,490.08,1,1,2,112,Lost Customer,1
635,12984,19,1,97.5,4,1,1,411,Others,0
636,12985,1,2,1239.38,4,2,3,423,Others,0
637,12986,429,10,2729.84,1,4,4,144,Big Spender,1
638,12987,74,5,1312.21,3,3,3,333,Loyal Customer,0
639,12988,292,1,505.82,2,1,2,212,Lost Customer,1
640,12989,3,33,13551.75,4,4,4,444,Champion,0
641,12990,31,7,955.5,3,3,3,333,Loyal Customer,0
642,12991,23,3,764.82,4,2,2,422,Others,0
643,12992,725,1,93.35,1,1,1,111,Lost Customer,1
644,12993,23,8,1259.63,4,4,3,443,Loyal Customer,0
645,12994,4,3,974.42,4,2,3,423,Others,0
646,12995,85,1,211.32,3,1,1,311,Others,0
647,12996,376,1,355.5,2,1,2,212,Lost Customer,1
648,12997,22,8,2110.91,4,4,3,443,Loyal Customer,0
649,12998,493,3,920.08,1,2,3,123,Lost Customer,1
650,12999,196,3,455.88,2,2,2,222,Lost Customer,0
651,13000,107,4,1032.5,2,3,3,233,At Risk,0
652,13001,4,33,24042.65,4,4,4,444,Champion,0
653,13002,318,3,414.13,2,2,2,222,Lost Customer,1
654,13003,106,3,149.05,2,2,1,221,Lost Customer,0
655,13004,12,36,11650.85,4,4,4,444,Champion,0
656,13005,174,4,999.68,2,3,3,233,At Risk,0
657,13006,56,1,81.57,3,1,1,311,Others,0
658,13007,580,1,175.25,1,1,1,111,Lost Customer,1
659,13008,323,3,612.13,2,2,2,222,Lost Customer,1
660,13009,673,1,234.0,1,1,1,111,Lost Customer,1
661,13010,374,2,330.12,2,2,1,221,Lost Customer,1
662,13011,372,1,50.55,2,1,1,211,Lost Customer,1
663,13012,9,11,2957.83,4,4,4,444,Champion,0
664,13013,1,29,11097.43,4,4,4,444,Champion,0
665,13014,11,11,5381.08,4,4,4,444,Champion,0
666,13015,53,11,6579.78,3,4,4,344,Loyal Customer,0
667,13016,73,3,789.89,3,2,2,322,Others,0
668,13017,7,1,204.0,4,1,1,411,Others,0
669,13018,16,35,9763.16,4,4,4,444,Champion,0
670,13019,379,6,1229.95,2,3,3,233,At Risk,1
671,13020,563,2,618.96,1,2,2,122,Lost Customer,1
672,13021,4,17,4887.24,4,4,4,444,Champion,0
673,13022,430,1,65.3,1,1,1,111,Lost Customer,1
674,13023,64,3,1449.03,3,2,3,323,Others,0
675,13024,471,2,555.87,1,2,2,122,Lost Customer,1
676,13025,732,1,323.39,1,1,1,111,Lost Customer,1
677,13026,1,9,1733.08,4,4,3,443,Loyal Customer,0
678,13027,114,19,17239.2,2,4,4,244,Big Spender,0
679,13028,23,2,661.3199999999999,4,2,2,422,Others,0
680,13029,31,5,1927.3,3,3,3,333,Loyal Customer,0
681,13030,11,2,752.44,4,2,2,422,Others,0
682,13031,407,5,3292.84,1,3,4,134,Big Spender,1
683,13032,52,9,2815.96,3,4,4,344,Loyal Customer,0
684,13033,357,2,220.55,2,2,1,221,Lost Customer,1
685,13034,55,3,756.82,3,2,2,322,Others,0
686,13035,74,3,1364.2,3,2,3,323,Others,0
687,13036,685,1,307.1,1,1,1,111,Lost Customer,1
688,13037,138,12,3914.95,2,4,4,244,Big Spender,0
689,13038,80,3,908.46,3,2,3,323,Others,0
690,13039,584,4,1010.73,1,3,3,133,At Risk,1
691,13040,9,2,676.99,4,2,2,422,Others,0
692,13041,451,4,799.13,1,3,2,132,At Risk,1
693,13042,598,3,1488.59,1,2,3,123,Lost Customer,1
694,13043,273,1,516.42,2,1,2,212,Lost Customer,1
695,13044,291,11,4848.05,2,4,4,244,Big Spender,1
696,13045,99,3,808.9200000000001,2,2,2,222,Lost Customer,0
697,13046,31,3,949.25,3,2,3,323,Others,0
698,13047,32,24,8428.53,3,4,4,344,Loyal Customer,0
699,13048,14,9,4049.13,4,4,4,444,Champion,0
700,13049,64,4,1408.24,3,3,3,333,Loyal Customer,0
701,13050,15,35,11986.52,4,4,4,444,Champion,0
702,13051,579,2,155.8,1,2,1,121,Lost Customer,1
703,13052,212,7,3119.33,2,3,4,234,Big Spender,0
704,13053,622,1,127.65,1,1,1,111,Lost Customer,1
705,13055,78,4,2321.11,3,3,4,334,Loyal Customer,0
706,13056,551,1,209.48,1,1,1,111,Lost Customer,1
707,13057,530,3,709.59,1,2,2,122,Lost Customer,1
708,13058,25,3,271.40000000000003,4,2,1,421,Others,0
709,13059,250,10,2291.77,2,4,4,244,Big Spender,0
710,13060,254,1,307.53000000000003,2,1,1,211,Lost Customer,1
711,13061,72,1,248.61,3,1,1,311,Others,0
712,13062,191,1,346.98,2,1,2,212,Lost Customer,0
713,13063,481,1,188.4,1,1,1,111,Lost Customer,1
714,13064,13,6,1666.84,4,3,3,433,Loyal Customer,0
715,13065,373,5,1055.05,2,3,3,233,At Risk,1
716,13066,24,2,470.8,4,2,2,422,Others,0
717,13067,82,3,508.51,3,2,2,322,Others,0
718,13068,10,2,344.0,4,2,2,422,Others,0
719,13069,1,38,9284.45,4,4,4,444,Champion,0
720,13070,192,4,751.7,2,3,2,232,At Risk,0
721,13071,612,1,129.22,1,1,1,111,Lost Customer,1
722,13072,267,1,177.15,2,1,1,211,Lost Customer,1
723,13073,411,2,418.08,1,2,2,122,Lost Customer,1
724,13074,511,4,1378.74,1,3,3,133,At Risk,1
725,13075,130,1,919.61,2,1,3,213,Lost Customer,0
726,13076,458,1,135.4,1,1,1,111,Lost Customer,1
727,13077,1,11,2740.65,4,4,4,444,Champion,0
728,13078,3,57,29018.06,4,4,4,444,Champion,0
729,13079,4,6,419.18,4,3,2,432,Loyal Customer,0
730,13080,179,4,280.73,2,3,1,231,At Risk,0
731,13081,12,28,56838.37,4,4,4,444,Champion,0
732,13082,126,21,7335.75,2,4,4,244,Big Spender,0
733,13083,4,3,395.43,4,2,2,422,Others,0
734,13084,492,1,122.4,1,1,1,111,Lost Customer,1
735,13085,158,8,2433.28,2,4,4,244,Big Spender,0
736,13086,383,1,439.33,1,1,2,112,Lost Customer,1
737,13087,726,1,313.64,1,1,1,111,Lost Customer,1
738,13088,417,1,236.11,1,1,1,111,Lost Customer,1
739,13089,3,203,113416.91,4,4,4,444,Champion,3
740,13090,9,24,13091.74,4,4,4,444,Champion,0
741,13091,28,3,2321.82,3,2,4,324,Big Spender,0
742,13092,71,12,2140.28,3,4,3,343,Loyal Customer,0
743,13093,276,55,54144.25,2,4,4,244,Big Spender,3
744,13094,21,13,2209.44,4,4,3,443,Loyal Customer,0
745,13095,71,1,74.39999999999999,3,1,1,311,Others,0
746,13096,394,1,419.7000000000001,1,1,2,112,Lost Customer,1
747,13097,33,28,13324.1,3,4,4,344,Loyal Customer,0
748,13098,1,28,28882.44,4,4,4,444,Champion,0
749,13099,99,1,207.36,2,1,1,211,Lost Customer,0
750,13101,234,4,695.4,2,3,2,232,At Risk,0
751,13102,1,37,11380.1,4,4,4,444,Champion,0
752,13103,40,3,709.64,3,2,2,322,Others,0
753,13104,3,9,1709.1,4,4,3,443,Loyal Customer,0
754,13105,436,1,72.0,1,1,1,111,Lost Customer,1
755,13106,133,2,603.46,2,2,2,222,Lost Customer,0
756,13107,44,9,5253.07,3,4,4,344,Loyal Customer,0
757,13108,373,2,748.46,2,2,2,222,Lost Customer,1
758,13109,60,3,1134.03,3,2,3,323,Others,0
759,13110,31,12,2957.4700000000003,3,4,4,344,Loyal Customer,0
760,13111,719,1,321.88000000000005,1,1,1,111,Lost Customer,1
761,13112,541,1,20.6,1,1,1,111,Lost Customer,1
762,13113,1,37,18230.07,4,4,4,444,Champion,0
763,13114,731,1,234.38,1,1,1,111,Lost Customer,1
764,13115,12,10,5494.7,4,4,4,444,Champion,0
765,13116,138,1,501.14,2,1,2,212,Lost Customer,0
766,13117,22,18,2255.66,4,4,4,444,Champion,0
767,13118,20,9,2415.41,4,4,4,444,Champion,0
768,13119,669,1,134.9,1,1,1,111,Lost Customer,1
769,13120,239,1,30.6,2,1,1,211,Lost Customer,0
770,13121,269,1,283.73,2,1,1,211,Lost Customer,1
771,13122,94,2,922.39,3,2,3,323,Others,0
772,13123,473,2,506.75,1,2,2,122,Lost Customer,1
773,13124,90,4,4641.66,3,3,4,334,Loyal Customer,0
774,13125,524,1,148.62,1,1,1,111,Lost Customer,1
775,13126,5,13,3774.81,4,4,4,444,Champion,0
776,13127,78,1,259.17,3,1,1,311,Others,0
777,13128,631,1,263.5,1,1,1,111,Lost Customer,1
778,13129,452,2,233.25,1,2,1,121,Lost Customer,1
779,13130,94,1,64.0,3,1,1,311,Others,0
780,13131,23,7,3313.77,4,3,4,434,Loyal Customer,0
781,13132,262,1,77.3,2,1,1,211,Lost Customer,1
782,13133,274,3,200.45,2,2,1,221,Lost Customer,1
783,13134,86,6,2475.23,3,3,4,334,Loyal Customer,0
784,13135,197,2,3371.45,2,2,4,224,Big Spender,0
785,13136,56,13,6274.56,3,4,4,344,Loyal Customer,0
786,13137,11,16,7586.94,4,4,4,444,Champion,0
787,13138,22,7,1274.01,4,3,3,433,Loyal Customer,0
788,13139,16,8,8202.98,4,4,4,444,Champion,0
789,13140,108,5,1054.92,2,3,3,233,At Risk,0
790,13141,85,17,7656.08,3,4,4,344,Loyal Customer,0
791,13142,19,1,307.09000000000003,4,1,1,411,Others,0
792,13143,585,1,405.1,1,1,2,112,Lost Customer,1
793,13144,333,2,135.35,2,2,1,221,Lost Customer,1
794,13145,40,7,1128.52,3,3,3,333,Loyal Customer,0
795,13146,26,1,228.91,4,1,1,411,Others,0
796,13147,10,4,712.8,4,3,2,432,Loyal Customer,0
797,13148,29,26,8497.82,3,4,4,344,Loyal Customer,0
798,13149,14,4,1676.06,4,3,3,433,Loyal Customer,0
799,13150,484,3,449.97,1,2,2,122,Lost Customer,1
800,13151,296,3,2465.21,2,2,4,224,Big Spender,1
801,13152,417,7,2146.38,1,3,3,133,At Risk,1
802,13153,6,1,486.22,4,1,2,412,Others,0
803,13154,399,3,1624.84,1,2,3,123,Lost Customer,1
804,13155,33,6,1370.48,3,3,3,333,Loyal Customer,0
805,13156,385,3,1586.54,1,2,3,123,Lost Customer,1
806,13157,49,9,5687.36,3,4,4,344,Loyal Customer,0
807,13158,95,5,1508.18,3,3,3,333,Loyal Customer,0
808,13159,9,4,1429.35,4,3,3,433,Loyal Customer,0
809,13160,22,1,91.8,4,1,1,411,Others,0
810,13161,313,2,472.13,2,2,2,222,Lost Customer,1
811,13162,122,16,9275.49,2,4,4,244,Big Spender,0
812,13163,610,1,17.65,1,1,1,111,Lost Customer,1
813,13164,569,2,372.2,1,2,2,122,Lost Customer,1
814,13165,46,3,1451.16,3,2,3,323,Others,0
815,13166,283,2,875.93,2,2,3,223,Lost Customer,1
816,13167,19,5,1125.15,4,3,3,433,Loyal Customer,0
817,13168,36,5,1840.73,3,3,3,333,Loyal Customer,0
818,13169,64,3,840.08,3,2,2,322,Others,0
819,13170,27,1,108.81,3,1,1,311,Others,0
820,13171,22,3,468.41,4,2,2,422,Others,0
821,13172,400,1,69.6,1,1,1,111,Lost Customer,1
822,13173,4,11,2399.82,4,4,4,444,Champion,0
823,13174,16,12,7995.36,4,4,4,444,Champion,0
824,13175,582,2,831.45,1,2,2,122,Lost Customer,1
825,13176,46,1,481.49,3,1,2,312,Others,0
826,13177,65,2,512.2,3,2,2,322,Others,0
827,13178,26,21,14059.19,4,4,4,444,Champion,0
828,13179,619,1,572.3100000000001,1,1,2,112,Lost Customer,1
829,13180,607,1,86.10000000000001,1,1,1,111,Lost Customer,1
830,13181,381,1,359.69,1,1,2,112,Lost Customer,1
831,13182,45,1,121.18,3,1,1,311,Others,0
832,13183,8,15,7036.18,4,4,4,444,Champion,0
833,13184,15,10,1668.95,4,4,3,443,Loyal Customer,0
834,13185,268,1,71.4,2,1,1,211,Lost Customer,1
835,13186,40,3,1575.89,3,2,3,323,Others,0
836,13187,337,4,341.36,2,3,1,231,At Risk,1
837,13188,11,1,114.6,4,1,1,411,Others,0
838,13189,19,2,260.68,4,2,1,421,Others,0
839,13190,544,3,570.66,1,2,2,122,Lost Customer,1
840,13191,658,1,164.69,1,1,1,111,Lost Customer,1
841,13192,95,6,2558.58,3,3,4,334,Loyal Customer,0
842,13193,61,1,112.08,3,1,1,311,Others,0
843,13194,136,2,472.78,2,2,2,222,Lost Customer,0
844,13195,414,1,136.73,1,1,1,111,Lost Customer,1
845,13196,11,7,3068.84,4,3,4,434,Loyal Customer,0
846,13197,610,1,373.0100000000001,1,1,2,112,Lost Customer,1
847,13198,10,8,4974.2300000000005,4,4,4,444,Champion,0
848,13199,4,67,15964.21,4,4,4,444,Champion,0
849,13200,19,4,870.09,4,3,3,433,Loyal Customer,0
850,13201,502,4,1233.06,1,3,3,133,At Risk,1
851,13202,394,7,1580.3,1,3,3,133,At Risk,1
852,13203,10,10,2648.25,4,4,4,444,Champion,0
853,13204,731,1,966.66,1,1,3,113,Lost Customer,1
854,13205,443,1,2803.2,1,1,4,114,Big Spender,1
855,13206,400,13,8308.19,1,4,4,144,Big Spender,1
856,13207,15,4,535.86,4,3,2,432,Loyal Customer,0
857,13208,59,9,1976.3,3,4,3,343,Loyal Customer,0
858,13209,30,13,8509.51,3,4,4,344,Loyal Customer,0
859,13210,94,1,353.48,3,1,2,312,Others,0
860,13211,10,10,2618.77,4,4,4,444,Champion,0
861,13212,20,3,786.83,4,2,2,422,Others,0
862,13213,57,11,3851.52,3,4,4,344,Loyal Customer,0
863,13214,418,7,3264.23,1,3,4,134,Big Spender,1
864,13215,402,1,81.6,1,1,1,111,Lost Customer,1
865,13216,268,1,333.74,2,1,1,211,Lost Customer,1
866,13217,122,4,666.48,2,3,2,232,At Risk,0
867,13218,127,1,62.64,2,1,1,211,Lost Customer,0
868,13219,618,1,76.23,1,1,1,111,Lost Customer,1
869,13220,78,5,1336.09,3,3,3,333,Loyal Customer,0
870,13221,240,2,847.41,2,2,2,222,Lost Customer,0
871,13222,577,1,88.5,1,1,1,111,Lost Customer,1
872,13223,200,6,969.12,2,3,3,233,At Risk,0
873,13224,60,2,2155.95,3,2,3,323,Others,0
874,13225,3,16,16260.07,4,4,4,444,Champion,0
875,13226,273,2,312.46,2,2,1,221,Lost Customer,1
876,13227,202,1,257.7,2,1,1,211,Lost Customer,0
877,13228,81,1,358.0,3,1,2,312,Others,0
878,13229,226,1,160.95,2,1,1,211,Lost Customer,0
879,13230,4,30,6120.01,4,4,4,444,Champion,0
880,13232,13,7,1328.35,4,3,3,433,Loyal Customer,0
881,13233,74,4,1176.46,3,3,3,333,Loyal Customer,0
882,13234,673,2,346.5,1,2,2,122,Lost Customer,1
883,13235,212,1,1031.07,2,1,3,213,Lost Customer,0
884,13236,25,2,744.85,4,2,2,422,Others,0
885,13237,388,1,643.0,1,1,2,112,Lost Customer,1
886,13238,17,6,1006.63,4,3,3,433,Loyal Customer,0
887,13239,262,5,1594.69,2,3,3,233,At Risk,0
888,13240,96,8,1475.79,3,4,3,343,Loyal Customer,0
889,13241,412,1,112.53,1,1,1,111,Lost Customer,1
890,13242,112,7,699.4,2,3,2,232,At Risk,0
891,13243,203,5,1220.38,2,3,3,233,At Risk,0
892,13244,93,1,121.74,3,1,1,311,Others,0
893,13245,51,2,989.22,3,2,3,323,Others,0
894,13246,18,11,3351.75,4,4,4,444,Champion,0
895,13247,18,4,501.12,4,3,2,432,Loyal Customer,0
896,13248,125,2,465.68,2,2,2,222,Lost Customer,0
897,13249,92,9,1608.9299999999998,3,4,3,343,Loyal Customer,0
898,13250,461,2,253.09,1,2,1,121,Lost Customer,1
899,13251,402,1,252.68,1,1,1,111,Lost Customer,1
900,13252,394,2,399.3,1,2,2,122,Lost Customer,1
901,13253,157,4,2951.11,2,3,4,234,Big Spender,0
902,13254,376,1,51.41,2,1,1,211,Lost Customer,1
903,13255,9,3,678.76,4,2,2,422,Others,0
904,13257,436,1,149.75,1,1,1,111,Lost Customer,1
905,13258,12,5,1009.43,4,3,3,433,Loyal Customer,0
906,13259,62,9,1402.54,3,4,3,343,Loyal Customer,0
907,13260,61,1,557.62,3,1,2,312,Others,0
908,13261,269,2,944.1,2,2,3,223,Lost Customer,1
909,13262,263,3,573.45,2,2,2,222,Lost Customer,1
910,13263,1,39,8676.2,4,4,4,444,Champion,0
911,13264,443,1,722.5600000000001,1,1,2,112,Lost Customer,1
912,13265,53,5,2092.66,3,3,3,333,Loyal Customer,0
913,13266,11,19,6135.04,4,4,4,444,Champion,0
914,13267,3,36,9429.81,4,4,4,444,Champion,0
915,13268,18,11,3174.75,4,4,4,444,Champion,0
916,13269,1,28,8537.32,4,4,4,444,Champion,0
917,13270,366,1,590.0,2,1,2,212,Lost Customer,1
918,13271,37,1,211.49,3,1,1,311,Others,0
919,13272,31,2,276.56,3,2,1,321,Others,0
920,13273,113,1,138.98,2,1,1,211,Lost Customer,0
921,13274,409,1,360.85,1,1,2,112,Lost Customer,1
922,13275,384,2,238.86,1,2,1,121,Lost Customer,1
923,13276,64,5,1891.91,3,3,3,333,Loyal Customer,0
924,13277,16,7,523.3,4,3,2,432,Loyal Customer,0
925,13278,41,4,1435.85,3,3,3,333,Loyal Customer,0
926,13279,78,1,137.75,3,1,1,311,Others,0
927,13280,122,7,2293.33,2,3,4,234,Big Spender,0
928,13281,439,1,350.85,1,1,2,112,Lost Customer,1
929,13282,18,4,1313.19,4,3,3,433,Loyal Customer,0
930,13283,60,4,373.36,3,3,2,332,Loyal Customer,0
931,13284,331,1,201.19,2,1,1,211,Lost Customer,1
932,13285,23,6,3364.59,4,3,4,434,Loyal Customer,0
933,13286,600,1,734.91,1,1,2,112,Lost Customer,1
934,13287,603,3,781.59,1,2,2,122,Lost Customer,1
935,13288,443,5,927.61,1,3,3,133,At Risk,1
936,13289,724,1,307.95,1,1,1,111,Lost Customer,1
937,13290,438,1,208.63,1,1,1,111,Lost Customer,1
938,13291,156,11,3270.79,2,4,4,244,Big Spender,0
939,13292,39,5,994.51,3,3,3,333,Loyal Customer,0
